,itemId,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
898,1550548913,How to Be a Canadian: Even If You Already are One,Will Ferguson,2003,Douglas &amp; McIntyre,http://images.amazon.com/images/P/1550548913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1550548913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1550548913.01.LZZZZZZZ.jpg
899,0380973650,American Gods: A Novel,Neil Gaiman,2001,William Morrow,http://images.amazon.com/images/P/0380973650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973650.01.LZZZZZZZ.jpg
900,0802130208,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,1987,Grove Press,http://images.amazon.com/images/P/0802130208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802130208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802130208.01.LZZZZZZZ.jpg
901,0842373195,"Let's Roll: Ordinary People, Extraordinary Courage",Lisa Beamer,2002,Tyndale House Publishers,http://images.amazon.com/images/P/0842373195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842373195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842373195.01.LZZZZZZZ.jpg
902,0156628708,Mrs Dalloway,Virginia Woolf,1990,Harvest Books,http://images.amazon.com/images/P/0156628708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156628708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156628708.01.LZZZZZZZ.jpg
903,0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991,Dell,http://images.amazon.com/images/P/0440208459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440208459.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440208459.01.LZZZZZZZ.jpg
904,0380725835,Endangered Species (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1998,Avon,http://images.amazon.com/images/P/0380725835.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725835.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725835.01.LZZZZZZZ.jpg
905,0060199652,Prodigal Summer,Barbara Kingsolver,2000,HarperCollins,http://images.amazon.com/images/P/0060199652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060199652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060199652.01.LZZZZZZZ.jpg
906,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books,http://images.amazon.com/images/P/034541389X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034541389X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034541389X.01.LZZZZZZZ.jpg
907,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books,http://images.amazon.com/images/P/0316284955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316284955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316284955.01.LZZZZZZZ.jpg
908,0451147367,"The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man",Stephen King,1991,New Amer Library,http://images.amazon.com/images/P/0451147367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451147367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451147367.01.LZZZZZZZ.jpg
909,0375501371,A Widow for One Year : A Novel,JOHN IRVING,1998,Random House,http://images.amazon.com/images/P/0375501371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375501371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375501371.01.LZZZZZZZ.jpg
910,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press,http://images.amazon.com/images/P/0312283709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312283709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312283709.01.LZZZZZZZ.jpg
911,0060987529,Confessions of an Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,http://images.amazon.com/images/P/0060987529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987529.01.LZZZZZZZ.jpg
912,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books,http://images.amazon.com/images/P/0375703764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703764.01.LZZZZZZZ.jpg
913,0446523321,The Simple Truth,David Baldacci,1998,Warner Books Inc,http://images.amazon.com/images/P/0446523321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446523321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446523321.01.LZZZZZZZ.jpg
914,0553277472,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,ROBERT PIRSIG,1984,Bantam,http://images.amazon.com/images/P/0553277472.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553277472.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553277472.01.LZZZZZZZ.jpg
915,068487217X,Angelas Ashes: A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/068487217X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068487217X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068487217X.01.LZZZZZZZ.jpg
916,0446608262,The Lion's Game,Nelson DeMille,2000,Warner Books,http://images.amazon.com/images/P/0446608262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608262.01.LZZZZZZZ.jpg
917,0380804557,Stardust,Neil Gaiman,2003,Avon,http://images.amazon.com/images/P/0380804557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380804557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380804557.01.LZZZZZZZ.jpg
918,0525946233,The Darwin Awards II: Unnatural Selection,Wendy Northcutt,2001,Dutton Books,http://images.amazon.com/images/P/0525946233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525946233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525946233.01.LZZZZZZZ.jpg
919,0553560247,Dying for Chocolate (Culinary Mysteries (Paperback)),DIANE MOTT DAVIDSON,1993,Bantam,http://images.amazon.com/images/P/0553560247.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553560247.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553560247.01.LZZZZZZZ.jpg
920,0064408639,"The Austere Academy (A Series of Unfortunate Events, Book 5)",Lemony Snicket,2000,HarperCollins,http://images.amazon.com/images/P/0064408639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064408639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064408639.01.LZZZZZZZ.jpg
921,0553295772,Extreme Measures,Michael Palmer,1992,Bantam Books,http://images.amazon.com/images/P/0553295772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553295772.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553295772.01.LZZZZZZZ.jpg
922,0812575717,Ender's Shadow,Orson Scott Card,2000,Tor Books,http://images.amazon.com/images/P/0812575717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812575717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812575717.01.LZZZZZZZ.jpg
923,0449219410,Skin Tight,Carl Hiaasen,1990,Fawcett Books,http://images.amazon.com/images/P/0449219410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219410.01.LZZZZZZZ.jpg
924,051512608X,The Reef,Nora Roberts,1999,Jove Books,http://images.amazon.com/images/P/051512608X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512608X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512608X.01.LZZZZZZZ.jpg
925,0451408888,The Trials of Tiffany Trott,Isabel Wolff,1999,Onyx Books,http://images.amazon.com/images/P/0451408888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451408888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451408888.01.LZZZZZZZ.jpg
926,0553574671,Prime Cut,Diane Mott Davidson,2000,Bantam Books,http://images.amazon.com/images/P/0553574671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574671.01.LZZZZZZZ.jpg
927,067088300X,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,Viking Books,http://images.amazon.com/images/P/067088300X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067088300X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067088300X.01.LZZZZZZZ.jpg
928,0786869216,The Pleasure of My Company: A Novel,Steve Martin,2003,Hyperion,http://images.amazon.com/images/P/0786869216.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786869216.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786869216.01.LZZZZZZZ.jpg
929,0943233437,Random Acts of Kindness,Conari Press,1993,Conari Press,http://images.amazon.com/images/P/0943233437.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0943233437.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0943233437.01.LZZZZZZZ.jpg
930,0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,http://images.amazon.com/images/P/0375727345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375727345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg
931,0446608890,Saving Faith,David Baldacci,2000,Warner Vision,http://images.amazon.com/images/P/0446608890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608890.01.LZZZZZZZ.jpg
932,0425188787,Hunting Season (Anna Pigeon Novels (Paperback)),Nevada Barr,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425188787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425188787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425188787.01.LZZZZZZZ.jpg
933,0345382323,The PMS Outlaws : An Elizabeth MacPherson Novel,Sharyn McCrumb,2001,Bantam Books,http://images.amazon.com/images/P/0345382323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345382323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345382323.01.LZZZZZZZ.jpg
934,0312983298,Full Speed (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983298.01.LZZZZZZZ.jpg
935,0743437640,The Mulberry Tree,Jude Deveraux,2003,Pocket,http://images.amazon.com/images/P/0743437640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.LZZZZZZZ.jpg
936,1551668912,Thursday'S At Eight,Debbie Macomber,2002,Mira,http://images.amazon.com/images/P/1551668912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668912.01.LZZZZZZZ.jpg
937,0380017601,Love Story,Erich Segal,2002,HarperTorch,http://images.amazon.com/images/P/0380017601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380017601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380017601.01.LZZZZZZZ.jpg
938,0920668372,Love You Forever,Robert N. Munsch,1986,Firefly Books Ltd,http://images.amazon.com/images/P/0920668372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0920668372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0920668372.01.LZZZZZZZ.jpg
939,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA,http://images.amazon.com/images/P/0375703861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703861.01.LZZZZZZZ.jpg
940,0451099648,Firestarter (Signet Book),Stephen King,1981,New Amer Library,http://images.amazon.com/images/P/0451099648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451099648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451099648.01.LZZZZZZZ.jpg
941,0671776975,A RIVER RUNS THROUGH IT AND OTHER STORIES : AND OTHER STORIES,Norman Maclean,1992,Pocket,http://images.amazon.com/images/P/0671776975.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671776975.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671776975.01.LZZZZZZZ.jpg
942,0440967694,The Outsiders,S. E. Hinton,1993,Learning Curve,http://images.amazon.com/images/P/0440967694.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440967694.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440967694.01.LZZZZZZZ.jpg
943,0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425152251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.LZZZZZZZ.jpg
944,0312924585,Silence of the Lambs,Thomas Harris,1991,St. Martin's Press,http://images.amazon.com/images/P/0312924585.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312924585.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312924585.01.LZZZZZZZ.jpg
945,0385479565,The Hot Zone,Richard Preston,1995,Anchor,http://images.amazon.com/images/P/0385479565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385479565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385479565.01.LZZZZZZZ.jpg
946,0756401364,"Long Hot Summoning (The Keeper's Chronicles, Number 3)",Tanya Huff,2003,Daw Books,http://images.amazon.com/images/P/0756401364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0756401364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0756401364.01.LZZZZZZZ.jpg
947,0060504072,Small Wonder: Essays,Barbara Kingsolver,2002,HarperCollins,http://images.amazon.com/images/P/0060504072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060504072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060504072.01.LZZZZZZZ.jpg
948,0312274920,Round Ireland With a Fridge,Tony Hawks,2001,St. Martin's Press,http://images.amazon.com/images/P/0312274920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312274920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312274920.01.LZZZZZZZ.jpg
949,0380791978,The Family Tree,Sheri S. Tepper,1998,Eos,http://images.amazon.com/images/P/0380791978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380791978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380791978.01.LZZZZZZZ.jpg
950,0345409671,"Memnoch the Devil (Vampire Chronicles, No 5)",Anne Rice,1997,Ballantine Books,http://images.amazon.com/images/P/0345409671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409671.01.LZZZZZZZ.jpg
951,0312171838,Bachelor Brothers' Bed &amp; Breakfast,Bill Richardson,1997,St. Martin's Griffin,http://images.amazon.com/images/P/0312171838.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312171838.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312171838.01.LZZZZZZZ.jpg
952,0425162443,The Rapture of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.LZZZZZZZ.jpg
953,0345423291,What We Keep : A Novel (Ballantine Reader's Circle),Elizabeth Berg,1999,Ballantine Books,http://images.amazon.com/images/P/0345423291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423291.01.LZZZZZZZ.jpg
954,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515132020.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132020.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132020.01.LZZZZZZZ.jpg
955,0515131229,Dance upon the Air (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515131229.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131229.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131229.01.LZZZZZZZ.jpg
956,0446679364,The Future Homemakers of America,Laurie Graham,2002,Warner Books,http://images.amazon.com/images/P/0446679364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679364.01.LZZZZZZZ.jpg
957,1570613818,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",Nancy Pearl,2003,Sasquatch Books,http://images.amazon.com/images/P/1570613818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570613818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570613818.01.LZZZZZZZ.jpg
958,0385494149,Enduring Love,Ian McEwan,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385494149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385494149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385494149.01.LZZZZZZZ.jpg
959,0312199430,One Thousand White Women : The Journals of May Dodd: A Novel,Jim Fergus,1999,St. Martin's Griffin,http://images.amazon.com/images/P/0312199430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312199430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312199430.01.LZZZZZZZ.jpg
960,038079487X,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,http://images.amazon.com/images/P/038079487X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038079487X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038079487X.01.LZZZZZZZ.jpg
961,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684872153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684872153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684872153.01.LZZZZZZZ.jpg
962,0060926317,Mutant Message Down Under,Marlo Morgan,1995,Perennial,http://images.amazon.com/images/P/0060926317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060926317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060926317.01.LZZZZZZZ.jpg
963,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA,http://images.amazon.com/images/P/0312421273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312421273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312421273.01.LZZZZZZZ.jpg
964,0679454454,Sick Puppy,Carl Hiaasen,2000,Alfred A. Knopf,http://images.amazon.com/images/P/0679454454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679454454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679454454.01.LZZZZZZZ.jpg
966,0440241162,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company,http://images.amazon.com/images/P/0440241162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241162.01.LZZZZZZZ.jpg
967,0786866586,Shopgirl : A Novella,Steve Martin,2000,Hyperion Press,http://images.amazon.com/images/P/0786866586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786866586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786866586.01.LZZZZZZZ.jpg
968,0156007754,Blindness (Harvest Book),Jose Saramago,1999,Harvest Books,http://images.amazon.com/images/P/0156007754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156007754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156007754.01.LZZZZZZZ.jpg
969,031205436X,Generation X: Tales for an Accelerated Culture,Douglas Coupland,1992,St. Martin's Press,http://images.amazon.com/images/P/031205436X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031205436X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031205436X.01.LZZZZZZZ.jpg
970,1573226521,The Beach,Alex Garland,1998,Riverhead Books,http://images.amazon.com/images/P/1573226521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573226521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573226521.01.LZZZZZZZ.jpg
971,1573228214,High Fidelity,Nick Hornby,2000,Riverhead Books,http://images.amazon.com/images/P/1573228214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573228214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573228214.01.LZZZZZZZ.jpg
972,0515119784,Range of Motion,Elizabeth Berg,1996,Jove Books,http://images.amazon.com/images/P/0515119784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515119784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515119784.01.LZZZZZZZ.jpg
973,0811825558,The Worst-Case Scenario Survival Handbook,Joshua Piven,1999,Chronicle Books,http://images.amazon.com/images/P/0811825558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811825558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811825558.01.LZZZZZZZ.jpg
974,0515134449,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1994,Jove Books,http://images.amazon.com/images/P/0515134449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134449.01.LZZZZZZZ.jpg
